rule_id,policy,security_intent,config,vendor,label,source,reason,difficulty
CIS-1.1,Unique administrative accounts must replace default credentials,Verify CIS-1.1 compliance,"! RTR-52-87 Configuration
!
hostname RTR-52-87
version 15.7
username noc_analyst privilege 15 secret 5 $1$2245$hash
interface GigabitEthernet1/2
 ip address 91.111.137.47 255.255.255.0
 no shutdown
!",paloalto,1,synthetic_v4,compliant,hard
CIS-1.1,Unique administrative accounts must replace default credentials,Verify CIS-1.1 compliance,"! RTR-23-61 Configuration
!
hostname RTR-23-61
version 15.7
username netadmin privilege 15 secret 5 $1$9706$hash
interface GigabitEthernet0/3
 ip address 169.66.0.230 255.255.255.0
 no shutdown
!",paloalto,1,synthetic_v4,compliant,hard
CIS-1.1,Unique administrative accounts must replace default credentials,Verify CIS-1.1 compliance,"! RTR-24-25 Configuration
!
hostname RTR-24-25
version 15.7
username cisco privilege 15 secret 5 $1$7251$hash
interface GigabitEthernet0/3
 ip address 198.226.126.189 255.255.255.0
 no shutdown
!",paloalto,0,synthetic_v4,non_compliant,easy
CIS-1.1,Unique administrative accounts must replace default credentials,Verify CIS-1.1 compliance,"! RTR-88-44 Configuration
!
hostname RTR-88-44
version 15.7
username ops_team privilege 15 secret 5 $1$4765$hash
interface GigabitEthernet0/0
 ip address 52.214.76.156 255.255.255.0
 no shutdown
!",paloalto,1,synthetic_v4,compliant,easy
CIS-1.1,Avoid Default Credentials,"No default usernames (admin, root, cisco, guest, test) should be configured.",admin user test password-hash $1$test123$hash,paloalto,0,v1_curated,curated_training,easy
CIS-1.1,Unique administrative accounts must replace default credentials,Verify CIS-1.1 compliance,"! Generated: 2024-01-09
!
hostname RTR-17-94
version 15.7
username operator privilege 15 secret 5 $1$2311$hash",paloalto,0,synthetic_v4,non_compliant,medium
CIS-1.1,Unique administrative accounts must replace default credentials,Verify CIS-1.1 compliance,"! RTR-26-19 Configuration
!
hostname RTR-26-19
version 15.7
username security_ops privilege 15 secret 5 $1$8749$hash
interface GigabitEthernet1/3
 ip address 35.161.249.77 255.255.255.0
 no shutdown
!",paloalto,1,synthetic_v4,compliant,medium
CIS-1.1,Unique administrative accounts must replace default credentials,Verify CIS-1.1 compliance,"! RTR-84-56 Configuration
!
hostname RTR-84-56
version 15.7
username noc_analyst privilege 15 secret 5 $1$1711$hash
interface GigabitEthernet0/3
 ip address 203.195.179.151 255.255.255.0
 no shutdown
!
interface GigabitEthernet0/3
 ip address 35.130.244.197 255.255.255.0
 no shutdown
!",paloalto,1,synthetic_v4,compliant,easy
CIS-1.1,Unique administrative accounts must replace default credentials,Verify CIS-1.1 compliance,"! Generated: 2024-01-02
!
hostname RTR-82-39
version 15.7
username operator privilege 15 secret 5 $1$4568$hash
interface GigabitEthernet1/2
 ip address 4.85.141.150 255.255.255.0
 no shutdown
!",paloalto,0,synthetic_v4,non_compliant,easy
CIS-1.1,Unique administrative accounts must replace default credentials,Verify CIS-1.1 compliance,"! Generated: 2024-01-28
!
hostname RTR-69-35
version 15.7
username admin privilege 15 secret 5 $1$3988$hash",paloalto,0,synthetic_v4,non_compliant,easy
CIS-1.1,Unique administrative accounts must replace default credentials,Verify CIS-1.1 compliance,"! Generated: 2024-01-09
!
hostname RTR-41-84
version 15.7
username test privilege 15 secret 5 $1$7479$hash",paloalto,0,synthetic_v4,non_compliant,medium
CIS-1.1,Unique administrative accounts must replace default credentials,Verify CIS-1.1 compliance,"! RTR-39-2 Configuration
!
hostname RTR-39-2
version 15.7
username cisco privilege 15 secret 5 $1$4788$hash
interface GigabitEthernet0/3
 ip address 226.223.202.64 255.255.255.0
 no shutdown
!
interface GigabitEthernet0/3
 ip address 213.193.112.68 255.255.255.0
 no shutdown
!",paloalto,0,synthetic_v4,non_compliant,easy
CIS-1.1,Unique administrative accounts must replace default credentials,Verify CIS-1.1 compliance,"! Generated: 2024-01-15
!
hostname RTR-70-45
version 15.7
username cisco privilege 15 secret 5 $1$3627$hash",paloalto,0,synthetic_v4,non_compliant,easy
CIS-1.1,Unique administrative accounts must replace default credentials,Verify CIS-1.1 compliance,"! Generated: 2024-01-02
!
hostname RTR-29-48
version 15.7
username sysadmin privilege 15 secret 5 $1$7564$hash
interface GigabitEthernet0/1
 ip address 164.253.224.3 255.255.255.0
 no shutdown
!
interface GigabitEthernet0/2
 ip address 50.17.118.158 255.255.255.0
 no shutdown
!",paloalto,1,synthetic_v4,compliant,easy
CIS-1.1,Unique administrative accounts must replace default credentials,Verify CIS-1.1 compliance,"! Generated: 2024-01-28
!
hostname RTR-84-75
version 15.7
username sysadmin privilege 15 secret 5 $1$6990$hash
interface GigabitEthernet0/3
 ip address 142.247.91.95 255.255.255.0
 no shutdown
!
interface GigabitEthernet1/2
 ip address 254.157.176.199 255.255.255.0
 no shutdown
!",paloalto,1,synthetic_v4,compliant,hard
CIS-1.2,"Password storage must use encrypted representations, not plaintext",Verify CIS-1.2 compliance,"! RTR-91-58 Configuration
!
hostname RTR-91-58
version 15.7
username operator privilege 1 password 0 cleartext123",cisco,0,synthetic_v4,non_compliant,hard
CIS-1.2,"Password storage must use encrypted representations, not plaintext",Verify CIS-1.2 compliance,"! RTR-96-82 Configuration
!
hostname RTR-96-82
version 15.7
service password-encryption
username netadmin privilege 15 secret 5 $1$secure$hash",cisco,1,synthetic_v4,compliant,easy
CIS-1.2,"Password storage must use encrypted representations, not plaintext",Verify CIS-1.2 compliance,"! RTR-4-61 Configuration
!
hostname RTR-4-61
version 15.7
username operator privilege 1 password 0 cleartext123",cisco,0,synthetic_v4,non_compliant,medium
CIS-1.2,Authentication credentials must not be stored in readable form,Verify CIS-1.2 compliance,"! ===========================================================================
! SW1 base configuration  (Layer 2 switch, IOSvL2)
! ComputingForGeeks CCNA 200-301 lab: base-device
! https://computingforgeeks.com/cisco-device-base-configuration/
!
! Paste at the privileged-EXEC prompt. RSA key generation takes a few seconds.
! The management IP lives on the Vlan1 SVI (a switch has no routed Gi0/0 by default).
! ===========================================================================
enable
configure terminal
hostname SW1
enable secret Cisc0-Lab!
service password-encryption
ip domain-name lab.example.com
username admin privilege 15 secret Adm1n-Lab!
crypto key generate rsa modulus 2048
ip ssh version 2
interface GigabitEthernet0/0
 no shutdown
 exit
interface Vlan1
 ip address 192.168.10.2 255.255.255.0
 no shutdown
 exit
line vty 0 4
 login local
 transport input ssh
 exit
banner motd #Authorized access only. Activity is logged.#
end
write memory

username operator privilege 1 password 0 cleartext123",cisco,0,real_derived_SW1-base-config.txt,mutated_from_SW1-base-config.txt_to_0,medium
CIS-1.2,"Password storage must use encrypted representations, not plaintext",Verify CIS-1.2 compliance,"! Generated: 2024-01-18
!
hostname RTR-95-69
version 15.7
service password-encryption
username netadmin privilege 15 secret 5 $1$secure$hash
interface GigabitEthernet1/1
 ip address 178.9.192.150 255.255.255.0
 no shutdown
!
interface GigabitEthernet0/2
 ip address 44.30.145.52 255.255.255.0
 no shutdown
!",cisco,1,synthetic_v4,compliant,hard
CIS-1.2,"Password storage must use encrypted representations, not plaintext",Verify CIS-1.2 compliance,"! ===========================================================================
! SW1 base configuration  (Layer 2 switch, IOSvL2)
! ComputingForGeeks CCNA 200-301 lab: base-device
! https://computingforgeeks.com/cisco-device-base-configuration/
!
! Paste at the privileged-EXEC prompt. RSA key generation takes a few seconds.
! The management IP lives on the Vlan1 SVI (a switch has no routed Gi0/0 by default).
! ===========================================================================
enable
configure terminal
hostname SW1
enable secret Cisc0-Lab!
service password-encryption
ip domain-name lab.example.com
username admin privilege 15 secret Adm1n-Lab!
crypto key generate rsa modulus 2048
ip ssh version 2
interface GigabitEthernet0/0
 no shutdown
 exit
interface Vlan1
 ip address 192.168.10.2 255.255.255.0
 no shutdown
 exit
line vty 0 4
 login local
 transport input ssh
 exit
banner motd #Authorized access only. Activity is logged.#
end
write memory",cisco,1,real_derived_SW1-base-config.txt,mutated_from_SW1-base-config.txt_to_1,medium
CIS-1.2,"Password storage must use encrypted representations, not plaintext",Verify CIS-1.2 compliance,"! RTR-36-8 Configuration
!
hostname RTR-36-8
version 15.7
service password-encryption
username netadmin privilege 15 secret 5 $1$secure$hash
interface GigabitEthernet1/1
 ip address 39.174.201.169 255.255.255.0
 no shutdown
!",cisco,1,synthetic_v4,compliant,easy
CIS-1.2,"Password storage must use encrypted representations, not plaintext",Verify CIS-1.2 compliance,"! Generated: 2024-01-24
!
hostname RTR-29-20
version 15.7
service password-encryption
username netadmin privilege 15 secret 5 $1$secure$hash
interface GigabitEthernet0/1
 ip address 111.148.201.38 255.255.255.0
 no shutdown
!
interface GigabitEthernet0/2
 ip address 22.243.25.141 255.255.255.0
 no shutdown
!",cisco,1,synthetic_v4,compliant,medium
CIS-1.2,"Password storage must use encrypted representations, not plaintext",Verify CIS-1.2 compliance,"! Generated: 2024-01-28
!
hostname RTR-40-42
version 15.7
username operator privilege 1 password 0 cleartext123",cisco,0,synthetic_v4,non_compliant,hard
CIS-1.2,"Password storage must use encrypted representations, not plaintext",Verify CIS-1.2 compliance,"! Generated: 2024-01-22
!
hostname RTR-12-94
version 15.7
service password-encryption
username netadmin privilege 15 secret 5 $1$secure$hash
interface GigabitEthernet1/1
 ip address 147.78.218.249 255.255.255.0
 no shutdown
!",cisco,1,synthetic_v4,compliant,medium
CIS-1.2,"Password storage must use encrypted representations, not plaintext",Verify CIS-1.2 compliance,"! RTR-12-15 Configuration
!
hostname RTR-12-15
version 15.7
service password-encryption
username netadmin privilege 15 secret 5 $1$secure$hash
interface GigabitEthernet0/2
 ip address 89.12.156.44 255.255.255.0
 no shutdown
!
interface GigabitEthernet1/3
 ip address 160.74.225.12 255.255.255.0
 no shutdown
!",cisco,1,synthetic_v4,compliant,easy
CIS-1.2,"Password storage must use encrypted representations, not plaintext",Verify CIS-1.2 compliance,"! RTR-20-21 Configuration
!
hostname RTR-20-21
version 15.7
username operator privilege 1 password 0 cleartext123",cisco,0,synthetic_v4,non_compliant,hard
CIS-1.2,"Password storage must use encrypted representations, not plaintext",Verify CIS-1.2 compliance,"! Generated: 2024-01-14
!
hostname RTR-34-11
version 15.7
service password-encryption
username netadmin privilege 15 secret 5 $1$secure$hash
interface GigabitEthernet0/3
 ip address 144.101.249.102 255.255.255.0
 no shutdown
!",cisco,1,synthetic_v4,compliant,hard
CIS-1.2,"Password storage must use encrypted representations, not plaintext",Verify CIS-1.2 compliance,"! RTR-15-24 Configuration
!
hostname RTR-15-24
version 15.7
username operator privilege 1 password 0 cleartext123
interface GigabitEthernet1/3
 ip address 83.230.12.46 255.255.255.0
 no shutdown
!",cisco,0,synthetic_v4,non_compliant,medium
CIS-1.2,All user passwords must be encrypted using secure hashing algorithms,Verify CIS-1.2 compliance,"! ===========================================================================
! SW1 base configuration  (Layer 2 switch, IOSvL2)
! ComputingForGeeks CCNA 200-301 lab: base-device
! https://computingforgeeks.com/cisco-device-base-configuration/
!
! Paste at the privileged-EXEC prompt. RSA key generation takes a few seconds.
! The management IP lives on the Vlan1 SVI (a switch has no routed Gi0/0 by default).
! ===========================================================================
enable
configure terminal
hostname SW1
enable secret Cisc0-Lab!
service password-encryption
ip domain-name lab.example.com
username admin privilege 15 secret Adm1n-Lab!
crypto key generate rsa modulus 2048
ip ssh version 2
interface GigabitEthernet0/0
 no shutdown
 exit
interface Vlan1
 ip address 192.168.10.2 255.255.255.0
 no shutdown
 exit
line vty 0 4
 login local
 transport input ssh
 exit
banner motd #Authorized access only. Activity is logged.#
end
write memory",cisco,1,real_derived_SW1-base-config.txt,mutated_from_SW1-base-config.txt_to_1,medium
CIS-1.2,"Password storage must use encrypted representations, not plaintext",Verify CIS-1.2 compliance,"! RTR-85-21 Configuration
!
hostname RTR-85-21
version 15.7
service password-encryption
username netadmin privilege 15 secret 5 $1$secure$hash
interface GigabitEthernet1/2
 ip address 217.190.211.196 255.255.255.0
 no shutdown
!
interface GigabitEthernet1/2
 ip address 156.123.109.97 255.255.255.0
 no shutdown
!",cisco,1,synthetic_v4,compliant,hard
CIS-1.2,"Password storage must use encrypted representations, not plaintext",Verify CIS-1.2 compliance,"! RTR-6-14 Configuration
!
hostname RTR-6-14
version 15.7
username operator privilege 1 password 0 cleartext123
interface GigabitEthernet0/2
 ip address 164.107.164.52 255.255.255.0
 no shutdown
!
interface GigabitEthernet0/2
 ip address 71.163.225.172 255.255.255.0
 no shutdown
!",cisco,0,synthetic_v4,non_compliant,easy
CIS-1.2,"Password storage must use encrypted representations, not plaintext",Verify CIS-1.2 compliance,"! Generated: 2024-01-11
!
hostname RTR-69-93
version 15.7
service password-encryption
username netadmin privilege 15 secret 5 $1$secure$hash
interface GigabitEthernet0/2
 ip address 226.211.210.78 255.255.255.0
 no shutdown
!",cisco,1,synthetic_v4,compliant,medium
CIS-1.2,"Password storage must use encrypted representations, not plaintext",Verify CIS-1.2 compliance,"! RTR-3-99 Configuration
!
hostname RTR-3-99
version 15.7
service password-encryption
username netadmin privilege 15 secret 5 $1$secure$hash
interface GigabitEthernet0/0
 ip address 10.235.182.40 255.255.255.0
 no shutdown
!
interface GigabitEthernet0/2
 ip address 94.127.119.66 255.255.255.0
 no shutdown
!",cisco,1,synthetic_v4,compliant,medium
CIS-1.2,"Password storage must use encrypted representations, not plaintext",Verify CIS-1.2 compliance,"! Generated: 2024-01-02
!
hostname RTR-87-17
version 15.7
username operator privilege 1 password 0 cleartext123
interface GigabitEthernet0/2
 ip address 239.22.44.86 255.255.255.0
 no shutdown
!",cisco,0,synthetic_v4,non_compliant,medium
CIS-1.2,"Password storage must use encrypted representations, not plaintext",Verify CIS-1.2 compliance,"! Generated: 2024-01-25
!
hostname RTR-26-88
version 15.7
service password-encryption
username netadmin privilege 15 secret 5 $1$secure$hash
interface GigabitEthernet0/0
 ip address 63.75.147.4 255.255.255.0
 no shutdown
!",cisco,1,synthetic_v4,compliant,medium
CIS-1.2,"Password storage must use encrypted representations, not plaintext",Verify CIS-1.2 compliance,"! ===========================================================================
! R1 base configuration  (router, c7200/IOSv)
! ComputingForGeeks CCNA 200-301 lab: base-device
! https://computingforgeeks.com/cisco-device-base-configuration/
!
! Paste at the privileged-EXEC prompt. RSA key generation takes a few seconds;
! on real gear, let it finish before the rest is applied.
! ===========================================================================
enable
configure terminal
hostname R1
enable secret Cisc0-Lab!
service password-encryption
ip domain-name lab.example.com
username admin privilege 15 secret Adm1n-Lab!
crypto key generate rsa modulus 2048
ip ssh version 2
interface GigabitEthernet0/0
 ip address 192.168.10.1 255.255.255.0
 no shutdown
 exit
line console 0
 password Con-Lab!
 login
 exit
line vty 0 4
 login local
 transport input ssh
 exit
banner motd #Authorized access only. Activity is logged.#
end
write memory

username operator privilege 1 password 0 cleartext123
interface GigabitEthernet1/2
 description WAN Interface
 ip address 156.180.112.163 255.255.255.0
 no shutdown
!",cisco,0,real_derived_R1-base-config.txt,mutated_from_R1-base-config.txt_to_0,medium
CIS-1.2,"Password storage must use encrypted representations, not plaintext",Verify CIS-1.2 compliance,"! RTR-54-16 Configuration
!
hostname RTR-54-16
version 15.7
service password-encryption
username netadmin privilege 15 secret 5 $1$secure$hash",cisco,1,synthetic_v4,compliant,hard
CIS-1.2,"Password storage must use encrypted representations, not plaintext",Verify CIS-1.2 compliance,"! Generated: 2024-01-13
!
hostname RTR-68-40
version 15.7
service password-encryption
username netadmin privilege 15 secret 5 $1$secure$hash
interface GigabitEthernet1/2
 ip address 91.154.120.251 255.255.255.0
 no shutdown
!",cisco,1,synthetic_v4,compliant,hard
CIS-1.2,All user passwords must be encrypted using secure hashing algorithms,Verify CIS-1.2 compliance,"! ===========================================================================
! SW1 base configuration  (Layer 2 switch, IOSvL2)
! ComputingForGeeks CCNA 200-301 lab: base-device
! https://computingforgeeks.com/cisco-device-base-configuration/
!
! Paste at the privileged-EXEC prompt. RSA key generation takes a few seconds.
! The management IP lives on the Vlan1 SVI (a switch has no routed Gi0/0 by default).
! ===========================================================================
enable
configure terminal
hostname SW1
enable secret Cisc0-Lab!
service password-encryption
ip domain-name lab.example.com
username admin privilege 15 secret Adm1n-Lab!
crypto key generate rsa modulus 2048
ip ssh version 2
interface GigabitEthernet0/0
 no shutdown
 exit
interface Vlan1
 ip address 192.168.10.2 255.255.255.0
 no shutdown
 exit
line vty 0 4
 login local
 transport input ssh
 exit
banner motd #Authorized access only. Activity is logged.#
end
write memory

username operator privilege 1 password 0 cleartext123
interface GigabitEthernet0/1
 description WAN Interface
 ip address 18.51.17.115 255.255.255.0
 no shutdown
!",cisco,0,real_derived_SW1-base-config.txt,mutated_from_SW1-base-config.txt_to_0,medium
CIS-1.2,"Password storage must use encrypted representations, not plaintext",Verify CIS-1.2 compliance,"! Generated: 2024-01-16
!
hostname RTR-44-87
version 15.7
username operator privilege 1 password 0 cleartext123
interface GigabitEthernet1/1
 ip address 161.235.171.119 255.255.255.0
 no shutdown
!",cisco,0,synthetic_v4,non_compliant,medium
CIS-1.2,"Password storage must use encrypted representations, not plaintext",Verify CIS-1.2 compliance,"! RTR-34-68 Configuration
!
hostname RTR-34-68
version 15.7
username operator privilege 1 password 0 cleartext123
interface GigabitEthernet1/3
 ip address 127.92.119.182 255.255.255.0
 no shutdown
!",cisco,0,synthetic_v4,non_compliant,medium
CIS-1.2,"Password storage must use encrypted representations, not plaintext",Verify CIS-1.2 compliance,"! Generated: 2024-01-07
!
hostname RTR-63-61
version 15.7
service password-encryption
username netadmin privilege 15 secret 5 $1$secure$hash",cisco,1,synthetic_v4,compliant,medium
CIS-1.2,"Password storage must use encrypted representations, not plaintext",Verify CIS-1.2 compliance,"! Generated: 2024-01-07
!
hostname RTR-12-74
version 15.7
service password-encryption
username netadmin privilege 15 secret 5 $1$secure$hash
interface GigabitEthernet1/1
 ip address 125.48.153.10 255.255.255.0
 no shutdown
!
interface GigabitEthernet1/0
 ip address 200.28.171.90 255.255.255.0
 no shutdown
!",cisco,1,synthetic_v4,compliant,medium
CIS-1.2,"Password storage must use encrypted representations, not plaintext",Verify CIS-1.2 compliance,"! RTR-78-2 Configuration
!
hostname RTR-78-2
version 15.7
service password-encryption
username netadmin privilege 15 secret 5 $1$secure$hash
interface GigabitEthernet1/0
 ip address 82.76.167.129 255.255.255.0
 no shutdown
!",cisco,1,synthetic_v4,compliant,hard
CIS-1.2,"Password storage must use encrypted representations, not plaintext",Verify CIS-1.2 compliance,"! RTR-98-2 Configuration
!
hostname RTR-98-2
version 15.7
service password-encryption
username netadmin privilege 15 secret 5 $1$secure$hash
interface GigabitEthernet0/1
 ip address 17.90.224.222 255.255.255.0
 no shutdown
!",cisco,1,synthetic_v4,compliant,hard
CIS-1.2,Credential storage must employ secure password encryption,Verify CIS-1.2 compliance,"! ===========================================================================
! R1 base configuration  (router, c7200/IOSv)
! ComputingForGeeks CCNA 200-301 lab: base-device
! https://computingforgeeks.com/cisco-device-base-configuration/
!
! Paste at the privileged-EXEC prompt. RSA key generation takes a few seconds;
! on real gear, let it finish before the rest is applied.
! ===========================================================================
enable
configure terminal
hostname R1
enable secret Cisc0-Lab!
service password-encryption
ip domain-name lab.example.com
username admin privilege 15 secret Adm1n-Lab!
crypto key generate rsa modulus 2048
ip ssh version 2
interface GigabitEthernet0/0
 ip address 192.168.10.1 255.255.255.0
 no shutdown
 exit
line console 0
 password Con-Lab!
 login
 exit
line vty 0 4
 login local
 transport input ssh
 exit
banner motd #Authorized access only. Activity is logged.#
end
write memory

interface GigabitEthernet1/2
 description WAN Interface
 ip address 66.246.151.192 255.255.255.0
 no shutdown
!",cisco,1,real_derived_R1-base-config.txt,mutated_from_R1-base-config.txt_to_1,medium
CIS-1.2,"Password storage must use encrypted representations, not plaintext",Verify CIS-1.2 compliance,"! RTR-50-94 Configuration
!
hostname RTR-50-94
version 15.7
username operator privilege 1 password 0 cleartext123
interface GigabitEthernet1/3
 ip address 12.87.171.145 255.255.255.0
 no shutdown
!",cisco,0,synthetic_v4,non_compliant,hard
CIS-1.2,Password Encryption Required,All user passwords must be encrypted using secure hashing.,username operator privilege 1 secret 5 $1$oper123$hash,cisco,1,v1_curated,curated_training,easy
CIS-1.2,"Password storage must use encrypted representations, not plaintext",Verify CIS-1.2 compliance,"! Generated: 2024-01-15
!
hostname RTR-96-33
version 15.7
service password-encryption
username netadmin privilege 15 secret 5 $1$secure$hash
interface GigabitEthernet0/0
 ip address 252.145.8.133 255.255.255.0
 no shutdown
!
interface GigabitEthernet0/2
 ip address 2.153.113.55 255.255.255.0
 no shutdown
!",cisco,1,synthetic_v4,compliant,medium
CIS-1.2,"Password storage must use encrypted representations, not plaintext",Verify CIS-1.2 compliance,"! Generated: 2024-01-19
!
hostname RTR-78-64
version 15.7
username operator privilege 1 password 0 cleartext123
interface GigabitEthernet1/3
 ip address 21.3.125.226 255.255.255.0
 no shutdown
!
interface GigabitEthernet1/1
 ip address 13.94.75.15 255.255.255.0
 no shutdown
!",cisco,0,synthetic_v4,non_compliant,hard
CIS-1.2,"Password storage must use encrypted representations, not plaintext",Verify CIS-1.2 compliance,"! Generated: 2024-01-04
!
hostname RTR-35-20
version 15.7
username operator privilege 1 password 0 cleartext123",cisco,0,synthetic_v4,non_compliant,hard
CIS-1.2,"Password storage must use encrypted representations, not plaintext",Verify CIS-1.2 compliance,"! RTR-74-26 Configuration
!
hostname RTR-74-26
version 15.7
service password-encryption
username netadmin privilege 15 secret 5 $1$secure$hash
interface GigabitEthernet0/0
 ip address 69.220.165.176 255.255.255.0
 no shutdown
!",cisco,1,synthetic_v4,compliant,hard
CIS-1.2,"Password storage must use encrypted representations, not plaintext",Verify CIS-1.2 compliance,"! Generated: 2024-01-25
!
hostname RTR-14-17
version 15.7
service password-encryption
username netadmin privilege 15 secret 5 $1$secure$hash
interface GigabitEthernet0/1
 ip address 60.13.183.21 255.255.255.0
 no shutdown
!
interface GigabitEthernet1/1
 ip address 129.240.191.48 255.255.255.0
 no shutdown
!",cisco,1,synthetic_v4,compliant,medium
CIS-1.2,"Password storage must use encrypted representations, not plaintext",Verify CIS-1.2 compliance,"! Generated: 2024-01-24
!
hostname RTR-7-54
version 15.7
username operator privilege 1 password 0 cleartext123
interface GigabitEthernet1/1
 ip address 31.67.103.1 255.255.255.0
 no shutdown
!
interface GigabitEthernet1/0
 ip address 118.254.255.140 255.255.255.0
 no shutdown
!",cisco,0,synthetic_v4,non_compliant,easy
CIS-1.2,"Password storage must use encrypted representations, not plaintext",Verify CIS-1.2 compliance,"! Generated: 2024-01-10
!
hostname RTR-47-5
version 15.7
username operator privilege 1 password 0 cleartext123
interface GigabitEthernet0/3
 ip address 216.33.149.121 255.255.255.0
 no shutdown
!
interface GigabitEthernet0/0
 ip address 178.140.168.135 255.255.255.0
 no shutdown
!",cisco,0,synthetic_v4,non_compliant,medium
CIS-1.2,"Password storage must use encrypted representations, not plaintext",Verify CIS-1.2 compliance,"! RTR-5-26 Configuration
!
hostname RTR-5-26
version 15.7
username operator privilege 1 password 0 cleartext123
interface GigabitEthernet1/1
 ip address 49.174.247.188 255.255.255.0
 no shutdown
!",cisco,0,synthetic_v4,non_compliant,hard
CIS-1.2,"Password storage must use encrypted representations, not plaintext",Verify CIS-1.2 compliance,"! Generated: 2024-01-21
!
hostname RTR-80-35
version 15.7
service password-encryption
username netadmin privilege 15 secret 5 $1$secure$hash
interface GigabitEthernet1/2
 ip address 170.184.55.5 255.255.255.0
 no shutdown
!",cisco,1,synthetic_v4,compliant,medium
CIS-1.2,"Password storage must use encrypted representations, not plaintext",Verify CIS-1.2 compliance,"! RTR-88-43 Configuration
!
hostname RTR-88-43
version 15.7
username operator privilege 1 password 0 cleartext123
interface GigabitEthernet0/1
 ip address 72.15.173.252 255.255.255.0
 no shutdown
!
interface GigabitEthernet1/1
 ip address 147.199.95.153 255.255.255.0
 no shutdown
!",cisco,0,synthetic_v4,non_compliant,easy
CIS-1.2,"Password storage must use encrypted representations, not plaintext",Verify CIS-1.2 compliance,"! Generated: 2024-01-18
!
hostname RTR-72-66
version 15.7
username operator privilege 1 password 0 cleartext123
interface GigabitEthernet1/1
 ip address 242.145.125.44 255.255.255.0
 no shutdown
!
interface GigabitEthernet0/2
 ip address 157.173.227.13 255.255.255.0
 no shutdown
!",cisco,0,synthetic_v4,non_compliant,easy
CIS-1.2,"Password storage must use encrypted representations, not plaintext",Verify CIS-1.2 compliance,"! Generated: 2024-01-15
!
hostname RTR-25-1
version 15.7
username operator privilege 1 password 0 cleartext123
interface GigabitEthernet0/3
 ip address 106.23.170.90 255.255.255.0
 no shutdown
!",cisco,0,synthetic_v4,non_compliant,hard
CIS-1.2,"Password storage must use encrypted representations, not plaintext",Verify CIS-1.2 compliance,"! Generated: 2024-01-07
!
hostname RTR-82-28
version 15.7
username operator privilege 1 password 0 cleartext123
interface GigabitEthernet0/2
 ip address 77.165.3.30 255.255.255.0
 no shutdown
!
interface GigabitEthernet1/2
 ip address 102.14.89.50 255.255.255.0
 no shutdown
!",cisco,0,synthetic_v4,non_compliant,medium
CIS-1.2,"Password storage must use encrypted representations, not plaintext",Verify CIS-1.2 compliance,"! RTR-76-92 Configuration
!
hostname RTR-76-92
version 15.7
username operator privilege 1 password 0 cleartext123
interface GigabitEthernet1/2
 ip address 178.83.63.24 255.255.255.0
 no shutdown
!",cisco,0,synthetic_v4,non_compliant,easy
CIS-1.2,"Password storage must use encrypted representations, not plaintext",Verify CIS-1.2 compliance,"! Generated: 2024-01-05
!
hostname RTR-78-43
version 15.7
service password-encryption
username netadmin privilege 15 secret 5 $1$secure$hash",cisco,1,synthetic_v4,compliant,easy
CIS-1.2,"Password storage must use encrypted representations, not plaintext",Verify CIS-1.2 compliance,"! Generated: 2024-01-02
!
hostname RTR-45-5
version 15.7
username operator privilege 1 password 0 cleartext123
interface GigabitEthernet1/0
 ip address 13.55.213.46 255.255.255.0
 no shutdown
!
interface GigabitEthernet0/2
 ip address 157.90.233.192 255.255.255.0
 no shutdown
!",cisco,0,synthetic_v4,non_compliant,hard
CIS-1.2,All user passwords must be encrypted using secure hashing algorithms,Verify CIS-1.2 compliance,"! RTR-8-34 Configuration
!
hostname RTR-8-34
version 15.7
username operator privilege 1 password 0 cleartext123",juniper,0,synthetic_v4,non_compliant,medium
CIS-1.2,All user passwords must be encrypted using secure hashing algorithms,Verify CIS-1.2 compliance,"! RTR-5-89 Configuration
!
hostname RTR-5-89
version 15.7
service password-encryption
username netadmin privilege 15 secret 5 $1$secure$hash
interface GigabitEthernet0/3
 ip address 149.86.26.169 255.255.255.0
 no shutdown
!
interface GigabitEthernet1/0
 ip address 74.248.42.33 255.255.255.0
 no shutdown
!",juniper,1,synthetic_v4,compliant,hard
CIS-1.2,All user passwords must be encrypted using secure hashing algorithms,Verify CIS-1.2 compliance,"! Generated: 2024-01-05
!
hostname RTR-91-50
version 15.7
service password-encryption
username netadmin privilege 15 secret 5 $1$secure$hash
interface GigabitEthernet0/2
 ip address 238.229.195.174 255.255.255.0
 no shutdown
!
interface GigabitEthernet1/0
 ip address 25.181.221.157 255.255.255.0
 no shutdown
!",juniper,1,synthetic_v4,compliant,hard
CIS-1.2,All user passwords must be encrypted using secure hashing algorithms,Verify CIS-1.2 compliance,"! RTR-9-63 Configuration
!
hostname RTR-9-63
version 15.7
username operator privilege 1 password 0 cleartext123",juniper,0,synthetic_v4,non_compliant,medium
CIS-1.2,All user passwords must be encrypted using secure hashing algorithms,Verify CIS-1.2 compliance,"! Generated: 2024-01-28
!
hostname RTR-8-36
version 15.7
username operator privilege 1 password 0 cleartext123
interface GigabitEthernet0/2
 ip address 57.151.80.203 255.255.255.0
 no shutdown
!
interface GigabitEthernet0/1
 ip address 23.210.250.221 255.255.255.0
 no shutdown
!",juniper,0,synthetic_v4,non_compliant,easy
